Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-25 00:00:00-04:00,344.3211451044812,345.49877814061017,336.9361400226374,339.97998046875,55053800,0.0,0.0
2023-10-26 00:00:00-04:00,339.85023143464355,340.9380199423078,326.2777726755646,327.2258605957031,37828500,0.0,0.0
2023-10-27 00:00:00-04:00,329.7607070912011,336.03797523077446,327.7348200721857,329.1419677734375,29856500,0.0,0.0
2023-10-30 00:00:00-04:00,332.7346756316637,338.7624500293503,331.15785889519157,336.62677001953125,22828100,0.0,0.0
2023-10-31 00:00:00-04:00,338.1636622137857,338.3133522962152,334.0120846784089,337.4251403808594,20265300,0.0,0.0
2023-11-01 00:00:00-04:00,339.1017403478869,346.7162901273356,338.9620093088176,345.3690185546875,28158800,0.0,0.0
2023-11-02 00:00:00-04:00,346.53664196284035,348.12341770054826,344.0716438268571,347.6144714355469,24348100,0.0,0.0
2023-11-03 00:00:00-04:00,348.9218261028811,353.67219442509105,346.6264665005064,352.08538818359375,23624000,0.0,0.0
2023-11-06 00:00:00-05:00,352.73408289324516,356.815794754773,352.6342793567082,355.8078308105469,23828300,0.0,0.0
2023-11-07 00:00:00-05:00,358.67202759948145,361.72582711931784,356.90562370648263,359.79974365234375,25833900,0.0,0.0
2023-11-08 00:00:00-05:00,360.94738432675064,363.1329507636627,359.8196683485731,362.4643249511719,26767800,0.0,0.0
2023-11-09 00:00:00-05:00,361.56613588831584,364.0511130119692,359.6300629929616,359.95941162109375,24847300,0.0,0.0
2023-11-10 00:00:00-05:00,360.7577798551635,369.3503558417213,360.33864763480284,368.9212341308594,28042100,0.0,0.0
2023-11-13 00:00:00-05:00,367.4741450057293,367.7236386126678,365.1588370239575,365.937255859375,19986500,0.0,0.0
2023-11-14 00:00:00-05:00,370.2585108173428,371.1966092377591,366.60592067193215,369.5199890136719,27683900,0.0,0.0
2023-11-15 00:00:00-05:00,371.2799987792969,373.1300048828125,367.1099853515625,369.6700134277344,26860100,0.75,0.0
2023-11-16 00:00:00-05:00,370.9599914550781,376.3500061035156,370.17999267578125,376.1700134277344,27182300,0.0,0.0
2023-11-17 00:00:00-05:00,373.6099853515625,374.3699951171875,367.0,369.8500061035156,40157000,0.0,0.0
2023-11-20 00:00:00-05:00,371.2200012207031,378.8699951171875,371.0,377.44000244140625,52465100,0.0,0.0
2023-11-21 00:00:00-05:00,375.6700134277344,376.2200012207031,371.1199951171875,373.07000732421875,28423100,0.0,0.0
2023-11-22 00:00:00-05:00,378.0,379.7900085449219,374.9700012207031,377.8500061035156,23345300,0.0,0.0
2023-11-24 00:00:00-05:00,377.3299865722656,377.9700012207031,375.1400146484375,377.42999267578125,10176600,0.0,0.0
